Entity,Code,Day,p_proj_all_ages
Poland,POL,2021-07-04,1.9214166
Poland,POL,2021-07-11,3.2747943
Poland,POL,2021-07-18,6.610584
Poland,POL,2021-07-25,-1.4688551
Poland,POL,2021-08-01,1.3706058
Poland,POL,2021-08-08,-2.808458
Poland,POL,2021-08-15,0.13740854
Poland,POL,2021-08-22,0.07292632
Poland,POL,2021-08-29,2.1748743
Poland,POL,2021-09-05,-1.6704707
Poland,POL,2021-09-12,9.135618
Poland,POL,2021-09-19,6.6931953
Poland,POL,2021-09-26,6.410698
Poland,POL,2021-10-03,4.241864
Poland,POL,2021-10-10,5.7766685
Poland,POL,2021-10-17,7.211006
Poland,POL,2021-10-24,9.425194
Poland,POL,2021-10-31,18.687313
Poland,POL,2021-11-07,24.099371
Poland,POL,2021-11-14,36.46269
Poland,POL,2021-11-21,51.69077
Poland,POL,2021-11-28,58.468243
Poland,POL,2021-12-05,65.992905
Poland,POL,2021-12-12,66.63845
Poland,POL,2021-12-19,67.896774
Poland,POL,2021-12-26,63.169518
Poland,POL,2022-01-02,56.05624
Poland,POL,2022-01-09,33.38001
Poland,POL,2022-01-16,19.692282
Poland,POL,2022-01-23,10.681907
Poland,POL,2022-01-30,11.502623
Poland,POL,2022-02-06,12.670949
Poland,POL,2022-02-13,14.744244
Poland,POL,2022-02-20,10.938047
Poland,POL,2022-02-27,5.758567
Poland,POL,2022-03-06,-0.76369184
Poland,POL,2022-03-13,0.39561647
Poland,POL,2022-03-20,-1.3826602
Poland,POL,2022-03-27,1.2894869
Poland,POL,2022-04-03,2.9730058
Poland,POL,2022-04-10,1.4659126
Poland,POL,2022-04-17,1.6085306
Poland,POL,2022-04-24,7.7718697
Poland,POL,2022-05-01,2.1731334
Poland,POL,2022-05-08,3.6298213
Poland,POL,2022-05-15,1.5461308
Poland,POL,2022-05-22,-1.0244699
Poland,POL,2022-05-29,-3.717544
Poland,POL,2022-06-05,-1.9382188
Poland,POL,2022-06-12,0.4920723
Poland,POL,2022-06-19,-2.9350975
Poland,POL,2022-06-26,1.4144449
Poland,POL,2022-07-03,9.40146
Poland,POL,2022-07-10,-5.94013
Poland,POL,2022-07-17,-3.500458
Poland,POL,2022-07-24,5.678043
Poland,POL,2022-07-31,-2.1526394
Poland,POL,2022-08-07,0.9903021
Poland,POL,2022-08-14,0.7603297
Poland,POL,2022-08-21,12.704396
Poland,POL,2022-08-28,5.2481112
Poland,POL,2022-09-04,-4.0878634
Poland,POL,2022-09-11,3.1209602
Poland,POL,2022-09-18,8.659704
Poland,POL,2022-09-25,7.742666
Poland,POL,2022-10-02,11.872288
Poland,POL,2022-10-09,4.7805657
Poland,POL,2022-10-16,6.203576
Poland,POL,2022-10-23,0.8752145
Poland,POL,2022-10-30,-0.43113446
Poland,POL,2022-11-06,-5.4549947
Poland,POL,2022-11-13,-4.580775
Poland,POL,2022-11-20,-2.5048816
Poland,POL,2022-11-27,-0.6286071
Poland,POL,2022-12-04,-0.3344212
Poland,POL,2022-12-11,3.1236935
Poland,POL,2022-12-18,11.732173
Poland,POL,2022-12-25,19.58194
Poland,POL,2023-01-01,25.29484
Poland,POL,2023-01-08,14.253366
Poland,POL,2023-01-15,4.719341
Poland,POL,2023-01-22,-5.649223
Poland,POL,2023-01-29,-10.013901
Poland,POL,2023-02-05,-12.710487
Poland,POL,2023-02-12,-12.274549
Poland,POL,2023-02-19,-14.439235
Poland,POL,2023-02-26,-12.258646
Poland,POL,2023-03-05,-11.904509
Poland,POL,2023-03-12,-9.041631
Poland,POL,2023-03-19,-7.36709
Poland,POL,2023-03-26,-7.5084553
Poland,POL,2023-04-02,-8.857923
Poland,POL,2023-04-09,-8.93676
Poland,POL,2023-04-16,-8.377583
Poland,POL,2023-04-23,-5.601487
Poland,POL,2023-04-30,-7.2310557
Poland,POL,2023-05-07,-6.7659245
Poland,POL,2023-05-14,-6.495086
Poland,POL,2023-05-21,-4.130593
Poland,POL,2023-05-28,-4.77887
Poland,POL,2023-06-04,-7.1237073
Poland,POL,2023-06-11,-2.9892862
Poland,POL,2023-06-18,-8.740754
Poland,POL,2023-06-25,-3.9041724
Poland,POL,2023-07-02,-8.514278
Poland,POL,2023-07-09,-10.44874
Poland,POL,2023-07-16,-4.1014686
Poland,POL,2023-07-23,-11.042062
Poland,POL,2023-07-30,-9.086315
Poland,POL,2023-08-06,-11.363692
Poland,POL,2023-08-13,-12.383476
Poland,POL,2023-08-20,2.304417
Poland,POL,2023-08-27,-2.2781627
Poland,POL,2023-09-03,-13.404062
Poland,POL,2023-09-10,-6.7894735
Poland,POL,2023-09-17,-6.12976
Poland,POL,2023-09-24,-7.8994613
Poland,POL,2023-10-01,-10.171267
Poland,POL,2023-10-08,-10.461211
Poland,POL,2023-10-15,-5.3014503
Poland,POL,2023-10-22,-4.961772
Poland,POL,2023-10-29,-2.623871
Poland,POL,2023-11-05,-1.4598494
Poland,POL,2023-11-12,-1.6462353
Poland,POL,2023-11-19,-2.1805923
Poland,POL,2023-11-26,2.646992
Poland,POL,2023-12-03,6.0708704
Poland,POL,2023-12-10,4.538054
Poland,POL,2023-12-17,5.915126
Poland,POL,2023-12-24,5.8319645
Poland,POL,2023-12-31,0.33576488
Portugal,PRT,2020-01-05,-11.806044
Portugal,PRT,2020-01-12,-6.805151
Portugal,PRT,2020-01-19,-4.748813
Portugal,PRT,2020-01-26,-7.173139
Portugal,PRT,2020-02-02,-1.7309343
Portugal,PRT,2020-02-09,-7.7299376
Portugal,PRT,2020-02-16,-15.102041
Portugal,PRT,2020-02-23,-7.798097
Portugal,PRT,2020-03-01,-8.183556
Portugal,PRT,2020-03-08,-8.702929
Portugal,PRT,2020-03-15,1.460481
Portugal,PRT,2020-03-22,7.7738514
Portugal,PRT,2020-03-29,14.998647
Portugal,PRT,2020-04-05,18.651642
Portugal,PRT,2020-04-12,20.809404
Portugal,PRT,2020-04-19,15.9969
Portugal,PRT,2020-04-26,13.262104
Portugal,PRT,2020-05-03,7.2520967
Portugal,PRT,2020-05-10,10.231423
Portugal,PRT,2020-05-17,2.39944
Portugal,PRT,2020-05-24,5.2016673
Portugal,PRT,2020-05-31,18.684557
Portugal,PRT,2020-06-07,4.764371
Portugal,PRT,2020-06-14,-2.8152895
Portugal,PRT,2020-06-21,-4.5981517
Portugal,PRT,2020-06-28,11.432173
Portugal,PRT,2020-07-05,10.675548
Portugal,PRT,2020-07-12,18.032093
Portugal,PRT,2020-07-19,40.517334
Portugal,PRT,2020-07-26,28.057098
Portugal,PRT,2020-08-02,13.506044
Portugal,PRT,2020-08-09,5.1731105
Portugal,PRT,2020-08-16,3.6416035
Portugal,PRT,2020-08-23,2.5771608
Portugal,PRT,2020-08-30,12.8121605
Portugal,PRT,2020-09-06,8.725471
Portugal,PRT,2020-09-13,21.803942
Portugal,PRT,2020-09-20,13.731154
Portugal,PRT,2020-09-27,-1.1086681
Portugal,PRT,2020-10-04,9.263414
Portugal,PRT,2020-10-11,12.332051
Portugal,PRT,2020-10-18,11.367974
Portugal,PRT,2020-10-25,9.537856
Portugal,PRT,2020-11-01,21.572481
Portugal,PRT,2020-11-08,23.18492
Portugal,PRT,2020-11-15,28.653324
Portugal,PRT,2020-11-22,24.91927
Portugal,PRT,2020-11-29,20.023111
Portugal,PRT,2020-12-06,24.5634
Portugal,PRT,2020-12-13,29.974272
Portugal,PRT,2020-12-20,19.393843
Portugal,PRT,2020-12-27,7.838612
Portugal,PRT,2021-01-03,21.737125
Portugal,PRT,2021-01-10,33.975975
Portugal,PRT,2021-01-17,60.52558
Portugal,PRT,2021-01-24,72.30307
Portugal,PRT,2021-01-31,66.44786
Portugal,PRT,2021-02-07,44.179123
Portugal,PRT,2021-02-14,24.972382
Portugal,PRT,2021-02-21,5.5231934
Portugal,PRT,2021-02-28,-1.6221689
Portugal,PRT,2021-03-07,-7.030016
Portugal,PRT,2021-03-14,-11.183116
Portugal,PRT,2021-03-21,-9.815792
Portugal,PRT,2021-03-28,-9.828158
Portugal,PRT,2021-04-04,-4.324029
Portugal,PRT,2021-04-11,-11.446318
Portugal,PRT,2021-04-18,-9.683942
Portugal,PRT,2021-04-25,-7.77821
Portugal,PRT,2021-05-02,-7.9996157
Portugal,PRT,2021-05-09,0.0880564
Portugal,PRT,2021-05-16,-3.803581
Portugal,PRT,2021-05-23,-9.279368
Portugal,PRT,2021-05-30,0.5136444
Portugal,PRT,2021-06-06,-5.0690303
Portugal,PRT,2021-06-13,-0.061592814
Portugal,PRT,2021-06-20,2.2961273
Portugal,PRT,2021-06-27,-9.684336
Portugal,PRT,2021-07-04,1.7390412
Portugal,PRT,2021-07-11,3.916142
Portugal,PRT,2021-07-18,7.6585073
Portugal,PRT,2021-07-25,2.9519882
Portugal,PRT,2021-08-01,2.933529
Portugal,PRT,2021-08-08,4.851805
Portugal,PRT,2021-08-15,4.220713
Portugal,PRT,2021-08-22,12.645503
Portugal,PRT,2021-08-29,5.7760286
Portugal,PRT,2021-09-05,12.037438
Portugal,PRT,2021-09-12,4.245083
Portugal,PRT,2021-09-19,3.6434178
Portugal,PRT,2021-09-26,7.7672977
Portugal,PRT,2021-10-03,4.4884405
Portugal,PRT,2021-10-10,7.706312
Portugal,PRT,2021-10-17,10.457313
Portugal,PRT,2021-10-24,2.1923268
Portugal,PRT,2021-10-31,6.6205173
Portugal,PRT,2021-11-07,4.034697
Portugal,PRT,2021-11-14,15.641393
Portugal,PRT,2021-11-21,15.130051
Portugal,PRT,2021-11-28,17.528605
Portugal,PRT,2021-12-05,20.876692
Portugal,PRT,2021-12-12,13.88455
Portugal,PRT,2021-12-19,6.5894794
Portugal,PRT,2021-12-26,5.297319
Portugal,PRT,2022-01-02,-2.8914592
Portugal,PRT,2022-01-09,-14.248018
Portugal,PRT,2022-01-16,-11.713891
Portugal,PRT,2022-01-23,-5.046529
Portugal,PRT,2022-01-30,-4.114295
Portugal,PRT,2022-02-06,3.7579324
Portugal,PRT,2022-02-13,-1.1342846
Portugal,PRT,2022-02-20,-0.89396584
Portugal,PRT,2022-02-27,-4.62606
Portugal,PRT,2022-03-06,-5.8528147
Portugal,PRT,2022-03-13,0.89094615
Portugal,PRT,2022-03-20,2.607522
Portugal,PRT,2022-03-27,7.2920337
Portugal,PRT,2022-04-03,9.988422
Portugal,PRT,2022-04-10,6.375487
Portugal,PRT,2022-04-17,11.166819
Portugal,PRT,2022-04-24,10.225317
Portugal,PRT,2022-05-01,10.323884
Portugal,PRT,2022-05-08,7.6452947
Portugal,PRT,2022-05-15,22.406221
Portugal,PRT,2022-05-22,15.211436
Portugal,PRT,2022-05-29,16.924614
Portugal,PRT,2022-06-05,19.4425
Portugal,PRT,2022-06-12,27.302328
Portugal,PRT,2022-06-19,36.762608
Portugal,PRT,2022-06-26,5.072464
Portugal,PRT,2022-07-03,10.898954
Portugal,PRT,2022-07-10,24.380472
Portugal,PRT,2022-07-17,42.316463
Portugal,PRT,2022-07-24,22.904737
Portugal,PRT,2022-07-31,19.187542
Portugal,PRT,2022-08-07,10.585632
Portugal,PRT,2022-08-14,3.9275835
Portugal,PRT,2022-08-21,8.536077
Portugal,PRT,2022-08-28,2.6629267
Portugal,PRT,2022-09-04,9.4649315
Portugal,PRT,2022-09-11,6.11399
Portugal,PRT,2022-09-18,11.7163315
Portugal,PRT,2022-09-25,11.361967
Portugal,PRT,2022-10-02,-1.2637407
Portugal,PRT,2022-10-09,7.178662
Portugal,PRT,2022-10-16,9.792286
Portugal,PRT,2022-10-23,4.1399097
Portugal,PRT,2022-10-30,6.217371
Portugal,PRT,2022-11-06,8.24394
Portugal,PRT,2022-11-13,10.490969
Portugal,PRT,2022-11-20,8.942934
Portugal,PRT,2022-11-27,14.113162
Portugal,PRT,2022-12-04,16.640404
Portugal,PRT,2022-12-11,21.988985
Portugal,PRT,2022-12-18,23.689999
Portugal,PRT,2022-12-25,10.045916
Portugal,PRT,2023-01-01,3.0093453
Portugal,PRT,2023-01-08,-5.1628966
Portugal,PRT,2023-01-15,-10.4149475
Portugal,PRT,2023-01-22,-8.467825
Portugal,PRT,2023-01-29,-9.9009905
Portugal,PRT,2023-02-05,1.8996416
Portugal,PRT,2023-02-12,4.101522
Portugal,PRT,2023-02-19,-1.6238294
Portugal,PRT,2023-02-26,-2.8799002
Portugal,PRT,2023-03-05,0.52992904
Portugal,PRT,2023-03-12,4.5625777
Portugal,PRT,2023-03-19,-1.2859344
Portugal,PRT,2023-03-26,-4.171709
Portugal,PRT,2023-04-02,-1.6255875
Portugal,PRT,2023-04-09,-6.0915885
Portugal,PRT,2023-04-16,-5.797755
Portugal,PRT,2023-04-23,1.8465909
Portugal,PRT,2023-04-30,6.6443596
Portugal,PRT,2023-05-07,2.857688
Portugal,PRT,2023-05-14,-3.8575668
Portugal,PRT,2023-05-21,2.0190303
Portugal,PRT,2023-05-28,4.8411074
Portugal,PRT,2023-06-04,4.1604753
Portugal,PRT,2023-06-11,6.123274
Portugal,PRT,2023-06-18,2.3876948
Portugal,PRT,2023-06-25,-0.3928685
Portugal,PRT,2023-07-02,3.2225063
Portugal,PRT,2023-07-09,1.4735056
Portugal,PRT,2023-07-16,2.1582735
Portugal,PRT,2023-07-23,1.3827288
Portugal,PRT,2023-07-30,1.073071
Portugal,PRT,2023-08-06,3.5015936
Portugal,PRT,2023-08-13,8.985675
Portugal,PRT,2023-08-20,8.501349
Portugal,PRT,2023-08-27,14.689826
Portugal,PRT,2023-09-03,9.051543
Portugal,PRT,2023-09-10,6.3578496
Portugal,PRT,2023-09-17,9.1649885
Portugal,PRT,2023-09-24,7.2952414
Portugal,PRT,2023-10-01,7.5975122
Portugal,PRT,2023-10-08,3.9761431
Portugal,PRT,2023-10-15,6.755246
Portugal,PRT,2023-10-22,-0.019595591
Portugal,PRT,2023-10-29,1.9370877
Portugal,PRT,2023-11-05,1.9840841
Portugal,PRT,2023-11-12,8.848649
Portugal,PRT,2023-11-19,0.78906095
Portugal,PRT,2023-11-26,-1.5950214
Portugal,PRT,2023-12-03,0.86880976
Portugal,PRT,2023-12-10,7.0452604
Portugal,PRT,2023-12-17,6.8132195
Portugal,PRT,2023-12-24,9.728776
Portugal,PRT,2023-12-31,28.16157
Puerto Rico,PRI,2020-01-05,-18.290855
Puerto Rico,PRI,2020-01-12,-8.076685
Puerto Rico,PRI,2020-01-19,1.9777484
Puerto Rico,PRI,2020-01-26,-1.1182109
Puerto Rico,PRI,2020-02-02,-9.234159
Puerto Rico,PRI,2020-02-09,-3.8956876
Puerto Rico,PRI,2020-02-16,0.9250042
Puerto Rico,PRI,2020-02-23,1.8237062
Puerto Rico,PRI,2020-03-01,3.824218
Puerto Rico,PRI,2020-03-08,7.2172055
Puerto Rico,PRI,2020-03-15,4.374789
Puerto Rico,PRI,2020-03-22,7.6170464
Puerto Rico,PRI,2020-03-29,17.118774
Puerto Rico,PRI,2020-04-05,3.585655
Puerto Rico,PRI,2020-04-12,7.8324227
Puerto Rico,PRI,2020-04-19,5.4023376
Puerto Rico,PRI,2020-04-26,0.36832413
Puerto Rico,PRI,2020-05-03,0.29607245
Puerto Rico,PRI,2020-05-10,3.4228883
Puerto Rico,PRI,2020-05-17,-3.231598
Puerto Rico,PRI,2020-05-24,-2.6501768
Puerto Rico,PRI,2020-05-31,4.39151
Puerto Rico,PRI,2020-06-07,7.9985304
Puerto Rico,PRI,2020-06-14,-1.823286
Puerto Rico,PRI,2020-06-21,7.546487
Puerto Rico,PRI,2020-06-28,-1.8083183
Puerto Rico,PRI,2020-07-05,-2.3533585
Puerto Rico,PRI,2020-07-12,6.82064
Puerto Rico,PRI,2020-07-19,7.142862
Puerto Rico,PRI,2020-07-26,12.206917
Puerto Rico,PRI,2020-08-02,18.382353
Puerto Rico,PRI,2020-08-09,20.318867
Puerto Rico,PRI,2020-08-16,20.964811
Puerto Rico,PRI,2020-08-23,28.95927
Puerto Rico,PRI,2020-08-30,13.636358
Puerto Rico,PRI,2020-09-06,13.6690645
Puerto Rico,PRI,2020-09-13,11.447934
Puerto Rico,PRI,2020-09-20,8.0127125
Puerto Rico,PRI,2020-09-27,-1.6677117
Puerto Rico,PRI,2020-10-04,0.10110812
Puerto Rico,PRI,2020-10-11,15.015969
Puerto Rico,PRI,2020-10-18,6.386669
Puerto Rico,PRI,2020-10-25,6.19469
Puerto Rico,PRI,2020-11-01,11.618555
Puerto Rico,PRI,2020-11-08,10.059591
Puerto Rico,PRI,2020-11-15,8.976603
Puerto Rico,PRI,2020-11-22,11.532125
Puerto Rico,PRI,2020-11-29,13.780442
Puerto Rico,PRI,2020-12-06,13.097232
Puerto Rico,PRI,2020-12-13,12.083198
Puerto Rico,PRI,2020-12-20,14.198526
Puerto Rico,PRI,2020-12-27,10.416667
Puerto Rico,PRI,2021-01-03,10.416667
Puerto Rico,PRI,2021-01-10,6.2434845
Puerto Rico,PRI,2021-01-17,2.1077282
Puerto Rico,PRI,2021-01-24,0.10747923
Puerto Rico,PRI,2021-01-31,6.332332
Puerto Rico,PRI,2021-02-07,-2.771256
Puerto Rico,PRI,2021-02-14,1.7111806
Puerto Rico,PRI,2021-02-21,5.824446
Puerto Rico,PRI,2021-02-28,3.9745116
Puerto Rico,PRI,2021-03-07,4.447778
Puerto Rico,PRI,2021-03-14,4.2204995
Puerto Rico,PRI,2021-03-21,8.260644
Puerto Rico,PRI,2021-03-28,9.453599
Puerto Rico,PRI,2021-04-04,8.422773
Puerto Rico,PRI,2021-04-11,5.5186076
Puerto Rico,PRI,2021-04-18,16.796244
Puerto Rico,PRI,2021-04-25,29.147142
Puerto Rico,PRI,2021-05-02,13.690372
Puerto Rico,PRI,2021-05-09,21.763086
Puerto Rico,PRI,2021-05-16,21.09589
Puerto Rico,PRI,2021-05-23,13.348784
Puerto Rico,PRI,2021-05-30,9.103671
Puerto Rico,PRI,2021-06-06,13.942752
Puerto Rico,PRI,2021-06-13,5.7252584
Puerto Rico,PRI,2021-06-20,5.483029
Puerto Rico,PRI,2021-06-27,13.081235
Puerto Rico,PRI,2021-07-04,14.880637
Puerto Rico,PRI,2021-07-11,5.6669574
Puerto Rico,PRI,2021-07-18,4.9614925
Puerto Rico,PRI,2021-07-25,5.8124866
Puerto Rico,PRI,2021-08-01,8.587257
Puerto Rico,PRI,2021-08-08,17.86171
Puerto Rico,PRI,2021-08-15,26.034958
Puerto Rico,PRI,2021-08-22,23.672367
Puerto Rico,PRI,2021-08-29,27.595884
Puerto Rico,PRI,2021-09-05,28.797764
Puerto Rico,PRI,2021-09-12,27.298702
Puerto Rico,PRI,2021-09-19,18.78208
Puerto Rico,PRI,2021-09-26,19.502363
Puerto Rico,PRI,2021-10-03,-4.330157
Puerto Rico,PRI,2021-10-10,-2.2594142
Puerto Rico,PRI,2021-10-17,12.775331
Puerto Rico,PRI,2021-10-24,1.326902
Puerto Rico,PRI,2021-10-31,7.7139387
Puerto Rico,PRI,2021-11-07,12.7833185
Puerto Rico,PRI,2021-11-14,7.3603597
Puerto Rico,PRI,2021-11-21,6.467832
Puerto Rico,PRI,2021-11-28,-5.0891795
Puerto Rico,PRI,2021-12-05,0.08285004
Puerto Rico,PRI,2021-12-12,4.0318546
Puerto Rico,PRI,2021-12-19,3.131657
Puerto Rico,PRI,2021-12-26,0.3669998
Puerto Rico,PRI,2022-01-02,10.969595
Puerto Rico,PRI,2022-01-09,22.186016
Puerto Rico,PRI,2022-01-16,34.81229
Puerto Rico,PRI,2022-01-23,32.59078
Puerto Rico,PRI,2022-01-30,26.30085
Puerto Rico,PRI,2022-02-06,3.764781
Puerto Rico,PRI,2022-02-13,10.581502
Puerto Rico,PRI,2022-02-20,8.050852
Puerto Rico,PRI,2022-02-27,5.929376
Puerto Rico,PRI,2022-03-06,4.8974147
Puerto Rico,PRI,2022-03-13,2.463227
Puerto Rico,PRI,2022-03-20,-1.8342371
Puerto Rico,PRI,2022-03-27,4.2025533
Puerto Rico,PRI,2022-04-03,14.842906
Puerto Rico,PRI,2022-04-10,7.958596
Puerto Rico,PRI,2022-04-17,10.373293
Puerto Rico,PRI,2022-04-24,6.398814
Puerto Rico,PRI,2022-05-01,16.65457
Puerto Rico,PRI,2022-05-08,13.379517
Puerto Rico,PRI,2022-05-15,16.569983
Puerto Rico,PRI,2022-05-22,27.919317
Puerto Rico,PRI,2022-05-29,6.757225
Puerto Rico,PRI,2022-06-05,13.8196535
Puerto Rico,PRI,2022-06-12,17.647062
Puerto Rico,PRI,2022-06-19,5.7725587
Puerto Rico,PRI,2022-06-26,18.354887
Puerto Rico,PRI,2022-07-03,21.70349
Puerto Rico,PRI,2022-07-10,21.364271
Puerto Rico,PRI,2022-07-17,18.954475
Puerto Rico,PRI,2022-07-24,17.541983
Puerto Rico,PRI,2022-07-31,20.23461
Puerto Rico,PRI,2022-08-07,31.655195
Puerto Rico,PRI,2022-08-14,29.29146
Puerto Rico,PRI,2022-08-21,8.827739
Puerto Rico,PRI,2022-08-28,25.324923
Puerto Rico,PRI,2022-09-04,22.826494
Puerto Rico,PRI,2022-09-11,4.041118
Puerto Rico,PRI,2022-09-18,6.5026364
Puerto Rico,PRI,2022-09-25,28.04454
Puerto Rico,PRI,2022-10-02,4.6909
Puerto Rico,PRI,2022-10-09,11.037238
Puerto Rico,PRI,2022-10-16,18.264526
Puerto Rico,PRI,2022-10-23,13.963035
Puerto Rico,PRI,2022-10-30,19.853453
Puerto Rico,PRI,2022-11-06,15.910732
Puerto Rico,PRI,2022-11-13,15.238427
Puerto Rico,PRI,2022-11-20,19.834713
Puerto Rico,PRI,2022-11-27,21.423925
Puerto Rico,PRI,2022-12-04,14.384468
Puerto Rico,PRI,2022-12-11,19.14964
Puerto Rico,PRI,2022-12-18,17.589577
Puerto Rico,PRI,2022-12-25,14.93342
Puerto Rico,PRI,2023-01-01,14.362541
Puerto Rico,PRI,2023-01-08,2.737706
Puerto Rico,PRI,2023-01-15,16.676945
Puerto Rico,PRI,2023-01-22,6.428142
Puerto Rico,PRI,2023-01-29,8.709269
Puerto Rico,PRI,2023-02-05,5.718702
Puerto Rico,PRI,2023-02-12,11.900257
Puerto Rico,PRI,2023-02-19,16.866302
Puerto Rico,PRI,2023-02-26,9.493885
Puerto Rico,PRI,2023-03-05,12.389094
Puerto Rico,PRI,2023-03-12,15.998644
Puerto Rico,PRI,2023-03-19,12.478921
Puerto Rico,PRI,2023-03-26,3.625173
Puerto Rico,PRI,2023-04-02,12.007169
Puerto Rico,PRI,2023-04-09,-2.5858972
Puerto Rico,PRI,2023-04-16,14.891338
Puerto Rico,PRI,2023-04-23,16.463642
Puerto Rico,PRI,2023-04-30,8.750445
Puerto Rico,PRI,2023-05-07,14.146168
Puerto Rico,PRI,2023-05-14,17.128466
Puerto Rico,PRI,2023-05-21,7.3059316
Puerto Rico,PRI,2023-05-28,8.056704
Puerto Rico,PRI,2023-06-04,11.131323
Puerto Rico,PRI,2023-06-11,33.153152
Puerto Rico,PRI,2023-06-18,12.388472
Puerto Rico,PRI,2023-06-25,18.181818
Puerto Rico,PRI,2023-07-02,24.336748
Puerto Rico,PRI,2023-07-09,15.331732
Puerto Rico,PRI,2023-07-16,11.895522
Puerto Rico,PRI,2023-07-23,16.312057
Puerto Rico,PRI,2023-07-30,15.132778
Puerto Rico,PRI,2023-08-06,24.550678
Puerto Rico,PRI,2023-08-13,21.420807
Puerto Rico,PRI,2023-08-20,23.980137
Puerto Rico,PRI,2023-08-27,40.3832
Qatar,QAT,2020-01-31,-0.36325738
Qatar,QAT,2020-02-29,7.9019074
Qatar,QAT,2020-03-31,17.741077
Qatar,QAT,2020-04-30,-10.027101
Qatar,QAT,2020-05-31,20.628483
Qatar,QAT,2020-06-30,66.57505
Qatar,QAT,2020-07-31,54.154728
Qatar,QAT,2020-08-31,17.8793
Qatar,QAT,2020-09-30,19.535143
Qatar,QAT,2020-10-31,19.8939
Qatar,QAT,2020-11-30,-14.416711
Qatar,QAT,2020-12-31,7.857495
Qatar,QAT,2021-01-31,10.936679
Qatar,QAT,2021-02-28,-2.144032
Qatar,QAT,2021-03-31,34.336372
Qatar,QAT,2021-04-30,115.96501
Qatar,QAT,2021-05-31,39.499237
Qatar,QAT,2021-06-30,27.010536
Qatar,QAT,2021-07-31,20.879126
Qatar,QAT,2021-08-31,25.782587
Qatar,QAT,2021-09-30,-6.197658
Qatar,QAT,2021-10-31,15.034781
Qatar,QAT,2021-11-30,4.2629704
Qatar,QAT,2021-12-31,8.706344
Qatar,QAT,2022-01-31,54.17107
Qatar,QAT,2022-02-28,26.526085
Qatar,QAT,2022-03-31,21.475058
Qatar,QAT,2022-04-30,20.309053
Qatar,QAT,2022-05-31,5.1546392
Qatar,QAT,2022-06-30,-0.33594966
Qatar,QAT,2022-07-31,24.41589
Qatar,QAT,2022-08-31,31.609196
Qatar,QAT,2022-09-30,29.650513
Qatar,QAT,2022-10-31,19.330456
Qatar,QAT,2022-11-30,17.098446
Qatar,QAT,2022-12-31,12.103171
Qatar,QAT,2023-01-31,25.6656
Qatar,QAT,2023-02-28,19.260914
Qatar,QAT,2023-03-31,27.461704
Qatar,QAT,2023-04-30,6.904228
Qatar,QAT,2023-05-31,9.667363
Qatar,QAT,2023-06-30,5.084746
Qatar,QAT,2023-07-31,28.537731
Qatar,QAT,2023-08-31,18.32947
Qatar,QAT,2023-09-30,23.43572
Qatar,QAT,2023-10-31,42.70152
Qatar,QAT,2023-11-30,26.959251
Qatar,QAT,2023-12-31,18
Reunion,REU,2020-01-05,-16.746412
Reunion,REU,2020-01-12,-5.044509
Reunion,REU,2020-01-19,-9.444983
Reunion,REU,2020-01-26,4.4334974
Reunion,REU,2020-02-02,-13.776017
Reunion,REU,2020-02-09,3.4482791
Reunion,REU,2020-02-16,7.9717474
Reunion,REU,2020-02-23,-21.027592
Reunion,REU,2020-03-01,-23.837784
Reunion,REU,2020-03-08,-0.30211785
Reunion,REU,2020-03-15,-3.3175356
Reunion,REU,2020-03-22,-2.0172896
Reunion,REU,2020-03-29,-12.032357
Reunion,REU,2020-04-05,0.9772004
Reunion,REU,2020-04-12,-6.4327483
Reunion,REU,2020-04-19,5.2631564
Reunion,REU,2020-04-26,-20.962202
Reunion,REU,2020-05-03,10.741967
Reunion,REU,2020-05-10,-2.6629949
Reunion,REU,2020-05-17,-15.237133
Reunion,REU,2020-05-24,-7.001042
Reunion,REU,2020-05-31,14.827206
Reunion,REU,2020-06-07,7.2492585
Reunion,REU,2020-06-14,25.65445
Reunion,REU,2020-06-21,-3.7178278
Reunion,REU,2020-06-28,-2.506961
Reunion,REU,2020-07-05,-0.7092168
Reunion,REU,2020-07-12,-7.762557
Reunion,REU,2020-07-19,0.9174328
Reunion,REU,2020-07-26,-1.6536131
Reunion,REU,2020-08-02,2.1759727
Reunion,REU,2020-08-09,2.3784933
Reunion,REU,2020-08-16,23.876125
Reunion,REU,2020-08-23,2.8971045
Reunion,REU,2020-08-30,3.3816426
Reunion,REU,2020-09-06,5.1051035
Reunion,REU,2020-09-13,-3.4146342
Reunion,REU,2020-09-20,2.6392932
Reunion,REU,2020-09-27,-17.191717
Reunion,REU,2020-10-04,7.1779776
Reunion,REU,2020-10-11,-4.0074587
Reunion,REU,2020-10-18,-19.069767
Reunion,REU,2020-10-25,-15.223334
Reunion,REU,2020-11-01,-8.32554
Reunion,REU,2020-11-08,-0.84190977
Reunion,REU,2020-11-15,6.427817
Reunion,REU,2020-11-22,8.422069
Reunion,REU,2020-11-29,3.37769
Reunion,REU,2020-12-06,3.7260795
Reunion,REU,2020-12-13,-4.709751
Reunion,REU,2020-12-20,-2.5641026
Reunion,REU,2020-12-27,1.9830014
Reunion,REU,2021-01-03,7.6487236
Reunion,REU,2021-01-10,-5.027934
Reunion,REU,2021-01-17,2.8846154
Reunion,REU,2021-01-24,0.37878934
