Entity,Code,Day,COVID-19 positivity rate
Myanmar,MMR,2020-09-14,5.9825077
Myanmar,MMR,2020-09-15,6.513999
Myanmar,MMR,2020-09-16,7.0159793
Myanmar,MMR,2020-09-17,7.454912
Myanmar,MMR,2020-09-18,7.8128834
Myanmar,MMR,2020-09-19,8.03325
Myanmar,MMR,2020-09-20,8.26196
Myanmar,MMR,2020-09-21,8.478565
Myanmar,MMR,2020-09-22,9.026315
Myanmar,MMR,2020-09-23,9.66307
Myanmar,MMR,2020-09-24,10.42168
Myanmar,MMR,2020-09-25,11.265918
Myanmar,MMR,2020-09-26,12.301771
Myanmar,MMR,2020-09-27,13.279914
Myanmar,MMR,2020-09-28,14.27879
Myanmar,MMR,2020-09-29,15.105704
Myanmar,MMR,2020-09-30,15.795893
Myanmar,MMR,2020-10-01,16.611475
Myanmar,MMR,2020-10-02,17.428131
Myanmar,MMR,2020-10-03,17.994465
Myanmar,MMR,2020-10-04,18.303638
Myanmar,MMR,2020-10-05,18.571968
Myanmar,MMR,2020-10-06,18.684383
Myanmar,MMR,2020-10-07,18.765602
Myanmar,MMR,2020-10-08,18.320354
Myanmar,MMR,2020-10-09,17.506088
Myanmar,MMR,2020-10-10,16.573725
Myanmar,MMR,2020-10-11,15.861484
Myanmar,MMR,2020-10-12,15.00059
Myanmar,MMR,2020-10-13,14.1302595
Myanmar,MMR,2020-10-14,13.20359
Myanmar,MMR,2020-10-15,12.514399
Myanmar,MMR,2020-10-16,12.051419
Myanmar,MMR,2020-10-17,11.752429
Myanmar,MMR,2020-10-18,11.242385
Myanmar,MMR,2020-10-19,10.723608
Myanmar,MMR,2020-10-20,10.209931
Myanmar,MMR,2020-10-21,9.789161
Myanmar,MMR,2020-10-22,9.388936
Myanmar,MMR,2020-10-23,9.039896
Myanmar,MMR,2020-10-24,8.740129
Myanmar,MMR,2020-10-25,8.695832
Myanmar,MMR,2020-10-26,8.71891
Myanmar,MMR,2020-10-27,8.966066
Myanmar,MMR,2020-10-28,9.232734
Myanmar,MMR,2020-10-29,9.54907
Myanmar,MMR,2020-10-30,9.829408
Myanmar,MMR,2020-10-31,10.042207
Myanmar,MMR,2020-11-01,10.177325
Myanmar,MMR,2020-11-02,10.342214
Myanmar,MMR,2020-11-03,10.332648
Myanmar,MMR,2020-11-04,10.294566
Myanmar,MMR,2020-11-05,10.168802
Myanmar,MMR,2020-11-06,9.986496
Myanmar,MMR,2020-11-07,9.870779
Myanmar,MMR,2020-11-08,9.684724
Myanmar,MMR,2020-11-09,9.44918
Myanmar,MMR,2020-11-10,9.193634
Myanmar,MMR,2020-11-11,8.914492
Myanmar,MMR,2020-11-12,8.684062
Myanmar,MMR,2020-11-13,8.503389
Myanmar,MMR,2020-11-14,8.2547245
Myanmar,MMR,2020-11-15,7.6244445
Myanmar,MMR,2020-11-16,7.0374374
Myanmar,MMR,2020-11-17,6.5295515
Myanmar,MMR,2020-11-18,6.0699716
Myanmar,MMR,2020-11-19,5.616972
Myanmar,MMR,2020-11-20,5.2016683
Myanmar,MMR,2020-11-21,4.846404
Myanmar,MMR,2020-11-22,5.381983
Myanmar,MMR,2020-11-23,5.928189
Myanmar,MMR,2020-11-24,6.4244614
Myanmar,MMR,2020-11-25,6.893462
Myanmar,MMR,2020-11-26,7.3644204
Myanmar,MMR,2020-11-27,7.798448
Myanmar,MMR,2020-11-28,8.190267
Myanmar,MMR,2020-11-29,8.134992
Myanmar,MMR,2020-11-30,8.07087
Myanmar,MMR,2020-12-01,8.049759
Myanmar,MMR,2020-12-02,8.0353565
Myanmar,MMR,2020-12-03,8.002585
Myanmar,MMR,2020-12-04,7.9333305
Myanmar,MMR,2020-12-05,7.8680773
Myanmar,MMR,2020-12-06,7.78843
Myanmar,MMR,2020-12-07,7.6338873
Myanmar,MMR,2020-12-08,7.4438267
Myanmar,MMR,2020-12-09,7.213949
Myanmar,MMR,2020-12-10,6.990681
Myanmar,MMR,2020-12-11,6.8085833
Myanmar,MMR,2020-12-12,6.6355615
Myanmar,MMR,2020-12-13,6.4804697
Myanmar,MMR,2020-12-14,6.3760657
Myanmar,MMR,2020-12-15,6.281726
Myanmar,MMR,2020-12-16,6.2144327
Myanmar,MMR,2020-12-17,6.1216283
Myanmar,MMR,2020-12-18,6.0170574
Myanmar,MMR,2020-12-19,5.879712
Myanmar,MMR,2020-12-20,5.7084036
Myanmar,MMR,2020-12-21,5.5392985
Myanmar,MMR,2020-12-22,5.3413095
Myanmar,MMR,2020-12-23,5.145417
Myanmar,MMR,2020-12-24,4.9527526
Myanmar,MMR,2020-12-25,4.760926
Myanmar,MMR,2020-12-26,4.5365725
Myanmar,MMR,2020-12-27,4.3387833
Myanmar,MMR,2020-12-28,4.1342053
Myanmar,MMR,2020-12-29,4.007854
Myanmar,MMR,2020-12-30,3.8851173
Myanmar,MMR,2020-12-31,3.783991
Myanmar,MMR,2021-01-01,3.673268
Myanmar,MMR,2021-01-02,3.700024
Myanmar,MMR,2021-01-03,3.7496433
Myanmar,MMR,2021-01-04,3.8223064
Myanmar,MMR,2021-01-05,3.774312
Myanmar,MMR,2021-01-06,3.7382343
Myanmar,MMR,2021-01-07,3.6943564
Myanmar,MMR,2021-01-08,3.6928895
Myanmar,MMR,2021-01-09,3.6142085
Myanmar,MMR,2021-01-10,3.5071836
Myanmar,MMR,2021-01-11,3.3912222
Myanmar,MMR,2021-01-12,3.338095
Myanmar,MMR,2021-01-13,3.275387
Myanmar,MMR,2021-01-14,3.2282898
Myanmar,MMR,2021-01-15,3.1366494
Myanmar,MMR,2021-01-16,3.0568488
Myanmar,MMR,2021-01-17,2.9827693
Myanmar,MMR,2021-01-18,2.9013133
Myanmar,MMR,2021-01-19,2.8289585
Myanmar,MMR,2021-01-20,2.7543364
Myanmar,MMR,2021-01-21,2.6606328
Myanmar,MMR,2021-01-22,2.599528
Myanmar,MMR,2021-01-23,2.5364606
Myanmar,MMR,2021-01-24,2.485746
Myanmar,MMR,2021-01-25,2.4401345
Myanmar,MMR,2021-01-26,2.4011147
Myanmar,MMR,2021-01-27,2.3791785
Myanmar,MMR,2021-01-28,2.371407
Myanmar,MMR,2021-01-29,2.3516202
Myanmar,MMR,2021-01-30,2.328785
Myanmar,MMR,2021-01-31,2.2891917
Myanmar,MMR,2021-02-01,2.2590866
Myanmar,MMR,2021-02-02,2.2377465
Myanmar,MMR,2021-02-03,2.2034557
Myanmar,MMR,2021-02-04,2.1549973
Myanmar,MMR,2021-02-05,2.1096323
Myanmar,MMR,2021-02-06,2.042527
Myanmar,MMR,2021-02-07,1.9684756
Myanmar,MMR,2021-02-08,1.8983645
Myanmar,MMR,2021-02-09,1.7866364
Myanmar,MMR,2021-02-10,1.6536124
Myanmar,MMR,2021-02-11,1.5367543
Myanmar,MMR,2021-02-12,1.393535
Myanmar,MMR,2021-02-13,1.3473049
Myanmar,MMR,2021-02-14,1.4427736
Myanmar,MMR,2021-02-15,1.4585372
Myanmar,MMR,2021-02-16,1.5542374
Myanmar,MMR,2021-02-17,1.6825672
Myanmar,MMR,2021-02-18,1.8338407
Myanmar,MMR,2021-02-19,1.9901544
Myanmar,MMR,2021-02-20,2.086881
Myanmar,MMR,2021-02-21,2.053079
Myanmar,MMR,2021-02-22,2.0511365
Myanmar,MMR,2021-02-23,2.0022752
Myanmar,MMR,2021-02-24,1.9674861
Myanmar,MMR,2021-02-25,1.9075514
Myanmar,MMR,2021-02-26,1.9352498
Myanmar,MMR,2021-02-27,1.9243025
Myanmar,MMR,2021-02-28,1.9035507
Myanmar,MMR,2021-03-01,1.9168785
Myanmar,MMR,2021-03-02,1.9676085
Myanmar,MMR,2021-03-03,1.9684275
Myanmar,MMR,2021-03-04,1.9556636
Myanmar,MMR,2021-03-05,1.8254397
Myanmar,MMR,2021-03-06,1.7314408
Myanmar,MMR,2021-03-07,1.6605109
Myanmar,MMR,2021-03-08,1.5846127
Myanmar,MMR,2021-03-09,1.4221852
Myanmar,MMR,2021-03-10,1.2848164
Myanmar,MMR,2021-03-11,1.2005013
Myanmar,MMR,2021-03-12,1.1841565
Myanmar,MMR,2021-03-13,1.1491277
Myanmar,MMR,2021-03-14,1.1131725
Myanmar,MMR,2021-03-15,1.0743409
Myanmar,MMR,2021-03-16,1.0872848
Myanmar,MMR,2021-03-17,1.1275547
Myanmar,MMR,2021-03-18,1.1045433
Myanmar,MMR,2021-03-19,1.0585207
Myanmar,MMR,2021-03-20,1.005307
Myanmar,MMR,2021-03-21,0.93627304
Myanmar,MMR,2021-03-22,0.9319584
Myanmar,MMR,2021-03-23,0.97078997
Myanmar,MMR,2021-03-24,0.9822957
Myanmar,MMR,2021-03-25,1.0254419
Myanmar,MMR,2021-03-26,1.1074197
Myanmar,MMR,2021-03-27,1.2354202
Myanmar,MMR,2021-03-28,1.3907466
Myanmar,MMR,2021-03-29,1.4597806
Myanmar,MMR,2021-03-30,1.4453984
Myanmar,MMR,2021-03-31,1.4367692
Myanmar,MMR,2021-04-01,1.4338927
Myanmar,MMR,2021-04-02,1.3950611
Myanmar,MMR,2021-04-03,1.3303418
Myanmar,MMR,2021-04-04,1.2627461
Myanmar,MMR,2021-04-05,1.248364
Myanmar,MMR,2021-04-06,1.2613078
Myanmar,MMR,2021-04-07,1.255555
Myanmar,MMR,2021-04-08,1.206656
Myanmar,MMR,2021-04-09,1.1678244
Myanmar,MMR,2021-04-10,1.1088579
Myanmar,MMR,2021-04-11,1.0369476
Myanmar,MMR,2021-04-12,0.93483484
Myanmar,MMR,2021-04-13,0.84135133
Myanmar,MMR,2021-04-14,0.76368815
Myanmar,MMR,2021-04-15,0.7162273
Myanmar,MMR,2021-04-16,0.6500698
Myanmar,MMR,2021-04-17,0.6112382
Myanmar,MMR,2021-04-18,0.58391225
Myanmar,MMR,2021-04-19,0.55802447
Myanmar,MMR,2021-04-20,0.5220693
Myanmar,MMR,2021-04-21,0.5076872
Myanmar,MMR,2021-04-22,0.5048108
Myanmar,MMR,2021-04-23,0.53501314
Myanmar,MMR,2021-04-24,0.5695301
Myanmar,MMR,2021-04-25,0.5997325
Myanmar,MMR,2021-04-26,0.66876644
Myanmar,MMR,2021-04-27,0.80539614
Myanmar,MMR,2021-04-28,0.9175763
Myanmar,MMR,2021-04-29,1.0168127
Myanmar,MMR,2021-04-30,1.1059815
Myanmar,MMR,2021-05-01,1.1793301
Myanmar,MMR,2021-05-02,1.233982
Myanmar,MMR,2021-05-03,1.2426112
Myanmar,MMR,2021-05-04,1.164948
Myanmar,MMR,2021-05-05,1.1002287
Myanmar,MMR,2021-05-06,1.0671499
Myanmar,MMR,2021-05-07,1.0484532
Myanmar,MMR,2021-05-08,1.0332228
Myanmar,MMR,2021-05-09,1.0333405
Myanmar,MMR,2021-05-10,1.0581286
Myanmar,MMR,2021-05-11,1.0987161
Myanmar,MMR,2021-05-12,1.1421871
Myanmar,MMR,2021-05-13,1.1217607
Myanmar,MMR,2021-05-14,1.0727744
Myanmar,MMR,2021-05-15,1.0389417
Myanmar,MMR,2021-05-16,1.0105429
Myanmar,MMR,2021-05-17,1.0112675
Myanmar,MMR,2021-05-18,1.057519
Myanmar,MMR,2021-05-19,1.1032845
Myanmar,MMR,2021-05-20,1.2292602
Myanmar,MMR,2021-05-21,1.3820852
Myanmar,MMR,2021-05-22,1.5105764
Myanmar,MMR,2021-05-23,1.6379453
Myanmar,MMR,2021-05-24,1.7397262
Myanmar,MMR,2021-05-25,1.813391
Myanmar,MMR,2021-05-26,1.8769451
Myanmar,MMR,2021-05-27,1.9895607
Myanmar,MMR,2021-05-28,2.160757
Myanmar,MMR,2021-05-29,2.3903203
Myanmar,MMR,2021-05-30,2.6719763
Myanmar,MMR,2021-05-31,2.9337363
Myanmar,MMR,2021-06-01,3.3162706
Myanmar,MMR,2021-06-02,3.7404444
Myanmar,MMR,2021-06-03,4.132488
Myanmar,MMR,2021-06-04,4.5978675
Myanmar,MMR,2021-06-05,5.050637
Myanmar,MMR,2021-06-06,5.457575
Myanmar,MMR,2021-06-07,5.939157
Myanmar,MMR,2021-06-08,6.299625
Myanmar,MMR,2021-06-09,6.684139
Myanmar,MMR,2021-06-10,6.9755187
Myanmar,MMR,2021-06-11,7.0146174
Myanmar,MMR,2021-06-12,6.9647207
Myanmar,MMR,2021-06-13,7.064219
Myanmar,MMR,2021-06-14,7.1322584
Myanmar,MMR,2021-06-15,7.208477
Myanmar,MMR,2021-06-16,7.275763
Myanmar,MMR,2021-06-17,7.4090123
Myanmar,MMR,2021-06-18,7.6299915
Myanmar,MMR,2021-06-19,8.048844
Myanmar,MMR,2021-06-20,8.300502
Myanmar,MMR,2021-06-21,8.608456
Myanmar,MMR,2021-06-22,9.010335
Myanmar,MMR,2021-06-23,9.433472
Myanmar,MMR,2021-06-24,9.92997
Myanmar,MMR,2021-06-25,10.601047
Myanmar,MMR,2021-06-26,11.18558
Myanmar,MMR,2021-06-27,11.8699875
Myanmar,MMR,2021-06-28,12.616532
Myanmar,MMR,2021-06-29,13.332557
Myanmar,MMR,2021-06-30,14.117595
Myanmar,MMR,2021-07-01,14.994846
Myanmar,MMR,2021-07-02,15.826838
Myanmar,MMR,2021-07-03,16.71484
Myanmar,MMR,2021-07-04,17.603107
Myanmar,MMR,2021-07-05,18.527748
Myanmar,MMR,2021-07-06,19.645967
Myanmar,MMR,2021-07-07,20.767197
Myanmar,MMR,2021-07-08,21.816381
Myanmar,MMR,2021-07-09,22.877909
Myanmar,MMR,2021-07-10,23.962933
Myanmar,MMR,2021-07-11,25.139297
Myanmar,MMR,2021-07-12,26.286781
Myanmar,MMR,2021-07-13,27.2836
Myanmar,MMR,2021-07-14,28.286127
Myanmar,MMR,2021-07-15,29.34474
Myanmar,MMR,2021-07-16,30.429369
Myanmar,MMR,2021-07-17,31.586653
Myanmar,MMR,2021-07-18,32.59874
Myanmar,MMR,2021-07-19,33.502163
Myanmar,MMR,2021-07-20,34.32941
Myanmar,MMR,2021-07-21,35.102695
Myanmar,MMR,2021-07-22,35.722626
Myanmar,MMR,2021-07-23,36.328484
Myanmar,MMR,2021-07-24,36.679123
Myanmar,MMR,2021-07-25,37.05541
Myanmar,MMR,2021-07-26,37.40503
Myanmar,MMR,2021-07-27,37.710316
Myanmar,MMR,2021-07-28,37.91111
Myanmar,MMR,2021-07-29,37.988293
Myanmar,MMR,2021-07-30,37.9165
Myanmar,MMR,2021-07-31,37.902122
Myanmar,MMR,2021-08-01,37.578846
Myanmar,MMR,2021-08-02,37.06911
Myanmar,MMR,2021-08-03,36.493843
Myanmar,MMR,2021-08-04,35.79582
Myanmar,MMR,2021-08-05,35.061325
Myanmar,MMR,2021-08-06,34.118767
Myanmar,MMR,2021-08-07,33.017025
Myanmar,MMR,2021-08-08,32.25006
Myanmar,MMR,2021-08-09,31.644983
Myanmar,MMR,2021-08-10,31.05496
Myanmar,MMR,2021-08-11,30.527681
Myanmar,MMR,2021-08-12,30.087675
Myanmar,MMR,2021-08-13,29.805733
Myanmar,MMR,2021-08-14,29.595268
Myanmar,MMR,2021-08-15,29.200502
Myanmar,MMR,2021-08-16,28.704456
Myanmar,MMR,2021-08-17,28.124964
Myanmar,MMR,2021-08-18,27.54545
Myanmar,MMR,2021-08-19,26.92754
Myanmar,MMR,2021-08-20,26.362373
Myanmar,MMR,2021-08-21,25.849
Myanmar,MMR,2021-08-22,25.389208
Myanmar,MMR,2021-08-23,24.970531
Myanmar,MMR,2021-08-24,24.670767
Myanmar,MMR,2021-08-25,24.36811
Myanmar,MMR,2021-08-26,24.117693
Myanmar,MMR,2021-08-27,23.166271
Myanmar,MMR,2021-08-28,21.818386
Myanmar,MMR,2021-08-29,20.271599
Myanmar,MMR,2021-08-30,18.667608
Myanmar,MMR,2021-08-31,16.949463
Myanmar,MMR,2021-09-01,15.200336
Myanmar,MMR,2021-09-02,13.365541
Myanmar,MMR,2021-09-03,12.265164
Myanmar,MMR,2021-09-04,11.583368
Myanmar,MMR,2021-09-05,11.141777
Myanmar,MMR,2021-09-06,10.789045
Myanmar,MMR,2021-09-07,10.541065
Myanmar,MMR,2021-09-08,10.380953
Myanmar,MMR,2021-09-09,10.322614
Myanmar,MMR,2021-09-10,10.202508
Myanmar,MMR,2021-09-11,10.071449
Myanmar,MMR,2021-09-12,9.913986
Myanmar,MMR,2021-09-13,9.776878
Myanmar,MMR,2021-09-14,9.670426
Myanmar,MMR,2021-09-15,9.574835
Myanmar,MMR,2021-09-16,9.47356
Myanmar,MMR,2021-09-17,9.431319
Myanmar,MMR,2021-09-18,9.407353
Myanmar,MMR,2021-09-19,9.406894
Myanmar,MMR,2021-09-20,9.406739
Myanmar,MMR,2021-09-21,9.372077
Myanmar,MMR,2021-09-22,9.297272
Myanmar,MMR,2021-09-23,9.260496
Myanmar,MMR,2021-09-24,9.186364
Myanmar,MMR,2021-09-25,9.091498
Myanmar,MMR,2021-09-26,8.98456
Myanmar,MMR,2021-09-27,8.851696
Myanmar,MMR,2021-09-28,8.752177
Myanmar,MMR,2021-09-29,8.676203
Myanmar,MMR,2021-09-30,8.54074
Myanmar,MMR,2021-10-01,8.416519
Myanmar,MMR,2021-10-02,8.26901
Myanmar,MMR,2021-10-03,8.133078
Myanmar,MMR,2021-10-04,8.042236
Myanmar,MMR,2021-10-05,7.9546967
Myanmar,MMR,2021-10-06,7.888212
Myanmar,MMR,2021-10-07,7.873164
Myanmar,MMR,2021-10-08,7.837334
Myanmar,MMR,2021-10-09,7.855824
Myanmar,MMR,2021-10-10,7.883063
Myanmar,MMR,2021-10-11,7.8941064
Myanmar,MMR,2021-10-12,7.88662
Myanmar,MMR,2021-10-13,7.87169
Myanmar,MMR,2021-10-14,7.8596153
Myanmar,MMR,2021-10-15,7.865752
Myanmar,MMR,2021-10-16,7.8438344
Myanmar,MMR,2021-10-17,7.7931333
Myanmar,MMR,2021-10-18,7.7294703
Myanmar,MMR,2021-10-19,7.6375804
Myanmar,MMR,2021-10-20,7.5179477
Myanmar,MMR,2021-10-21,7.3215094
Myanmar,MMR,2021-10-22,7.1167483
Myanmar,MMR,2021-10-23,6.888926
Myanmar,MMR,2021-10-24,6.6385217
Myanmar,MMR,2021-10-25,6.362012
Myanmar,MMR,2021-10-26,6.1049223
Myanmar,MMR,2021-10-27,5.841466
Myanmar,MMR,2021-10-28,5.625983
Myanmar,MMR,2021-10-29,5.3895974
Myanmar,MMR,2021-10-30,5.1551876
Myanmar,MMR,2021-10-31,4.9516478
Myanmar,MMR,2021-11-01,4.8063827
Myanmar,MMR,2021-11-02,4.7037935
Myanmar,MMR,2021-11-03,4.643078
Myanmar,MMR,2021-11-04,4.6195316
Myanmar,MMR,2021-11-05,4.6467395
Myanmar,MMR,2021-11-06,4.733627
Myanmar,MMR,2021-11-07,4.8422084
Myanmar,MMR,2021-11-08,4.9524765
Myanmar,MMR,2021-11-09,5.011083
Myanmar,MMR,2021-11-10,5.0894704
Myanmar,MMR,2021-11-11,5.140301
Myanmar,MMR,2021-11-12,5.167309
Myanmar,MMR,2021-11-13,5.153366
Myanmar,MMR,2021-11-14,5.1207595
Myanmar,MMR,2021-11-15,5.041933
Myanmar,MMR,2021-11-16,4.9934072
Myanmar,MMR,2021-11-17,4.883182
Myanmar,MMR,2021-11-18,4.7379346
Myanmar,MMR,2021-11-19,4.5594225
Myanmar,MMR,2021-11-20,4.3724566
Myanmar,MMR,2021-11-21,4.1763783
Myanmar,MMR,2021-11-22,3.9965484
Myanmar,MMR,2021-11-23,3.80563
Myanmar,MMR,2021-11-24,3.6282156
Myanmar,MMR,2021-11-25,3.479565
Myanmar,MMR,2021-11-26,3.3569338
Myanmar,MMR,2021-11-27,3.2437441
Myanmar,MMR,2021-11-28,3.1316524
Myanmar,MMR,2021-11-29,3.0164866
Myanmar,MMR,2021-11-30,2.8972588
Myanmar,MMR,2021-12-01,2.7789092
Myanmar,MMR,2021-12-02,2.6763687
Myanmar,MMR,2021-12-03,2.57822
Myanmar,MMR,2021-12-04,2.4788635
Myanmar,MMR,2021-12-05,2.391803
Myanmar,MMR,2021-12-06,2.309134
Myanmar,MMR,2021-12-07,2.2326128
Myanmar,MMR,2021-12-08,2.1759632
Myanmar,MMR,2021-12-09,2.0959291
Myanmar,MMR,2021-12-10,2.0118327
Myanmar,MMR,2021-12-11,1.9402522
Myanmar,MMR,2021-12-12,1.8752587
Myanmar,MMR,2021-12-13,1.8276114
Myanmar,MMR,2021-12-14,1.7909428
Myanmar,MMR,2021-12-15,1.7384651
Myanmar,MMR,2021-12-16,1.6901591
Myanmar,MMR,2021-12-17,1.649648
Myanmar,MMR,2021-12-18,1.5904732
Myanmar,MMR,2021-12-19,1.5177947
Myanmar,MMR,2021-12-20,1.4295266
Myanmar,MMR,2021-12-21,1.3302798
Myanmar,MMR,2021-12-22,1.2462933
Myanmar,MMR,2021-12-23,1.1843739
Myanmar,MMR,2021-12-24,1.1282731
Myanmar,MMR,2021-12-25,1.0933611
Myanmar,MMR,2021-12-26,1.0678908
Myanmar,MMR,2021-12-27,1.0639384
Myanmar,MMR,2021-12-28,1.0634992
Myanmar,MMR,2021-12-29,1.0743681
Myanmar,MMR,2021-12-30,1.0887501
Myanmar,MMR,2021-12-31,1.1009364
Myanmar,MMR,2022-01-01,1.1054376
Myanmar,MMR,2022-01-02,1.1111465
Myanmar,MMR,2022-01-03,1.1011559
Myanmar,MMR,2022-01-04,1.0996897
Myanmar,MMR,2022-01-05,1.0795097
Myanmar,MMR,2022-01-06,1.0319457
Myanmar,MMR,2022-01-07,0.990553
Myanmar,MMR,2022-01-08,0.96325696
Myanmar,MMR,2022-01-09,0.9535211
Myanmar,MMR,2022-01-10,0.95480317
Myanmar,MMR,2022-01-11,0.9839565
Myanmar,MMR,2022-01-12,1.0452412
Myanmar,MMR,2022-01-13,1.1421121
Myanmar,MMR,2022-01-14,1.2522746
Myanmar,MMR,2022-01-15,1.3712592
Myanmar,MMR,2022-01-16,1.478685
Myanmar,MMR,2022-01-17,1.5879226
Myanmar,MMR,2022-01-18,1.6328169
Myanmar,MMR,2022-01-19,1.6495651
Myanmar,MMR,2022-01-20,1.6246369
Myanmar,MMR,2022-01-21,1.5652789
Myanmar,MMR,2022-01-22,1.4917146
Myanmar,MMR,2022-01-23,1.4203038
Myanmar,MMR,2022-01-24,1.3493121
Myanmar,MMR,2022-01-25,1.3239706
Myanmar,MMR,2022-01-26,1.2760832
Myanmar,MMR,2022-01-27,1.2459949
Myanmar,MMR,2022-01-28,1.2672848
Myanmar,MMR,2022-01-29,1.2998191
Myanmar,MMR,2022-01-30,1.3481914
Myanmar,MMR,2022-01-31,1.4384181
Myanmar,MMR,2022-02-01,1.5139945
Myanmar,MMR,2022-02-02,1.5615461
Myanmar,MMR,2022-02-03,1.631136
Myanmar,MMR,2022-02-04,1.6557055
Myanmar,MMR,2022-02-05,1.665923
Myanmar,MMR,2022-02-06,1.6530114
Myanmar,MMR,2022-02-07,1.5895698
Myanmar,MMR,2022-02-08,1.5817965
Myanmar,MMR,2022-02-09,1.7558509
Myanmar,MMR,2022-02-10,1.9854859
Myanmar,MMR,2022-02-11,2.328369
Myanmar,MMR,2022-02-12,2.7822592
Myanmar,MMR,2022-02-13,3.3168104
Myanmar,MMR,2022-02-14,3.9506714
Myanmar,MMR,2022-02-15,4.6079793
Myanmar,MMR,2022-02-16,5.2387533
Myanmar,MMR,2022-02-17,5.864096
Myanmar,MMR,2022-02-18,6.448912
Myanmar,MMR,2022-02-19,6.953718
Myanmar,MMR,2022-02-20,7.4444222
Myanmar,MMR,2022-02-21,7.8955693
Myanmar,MMR,2022-02-22,8.333132
Myanmar,MMR,2022-02-23,8.714594
Myanmar,MMR,2022-02-24,9.063881
Myanmar,MMR,2022-02-25,9.255638
Myanmar,MMR,2022-02-26,9.520902
Myanmar,MMR,2022-02-27,9.798821
Myanmar,MMR,2022-02-28,9.993819
Myanmar,MMR,2022-03-01,10.117184
Myanmar,MMR,2022-03-02,10.152652
Myanmar,MMR,2022-03-03,9.920667
Myanmar,MMR,2022-03-04,9.952812
Myanmar,MMR,2022-03-05,9.78475
Myanmar,MMR,2022-03-06,9.271093
Myanmar,MMR,2022-03-07,8.801605
Myanmar,MMR,2022-03-08,8.339506
Myanmar,MMR,2022-03-09,7.877861
Myanmar,MMR,2022-03-10,7.758811
Myanmar,MMR,2022-03-11,7.3132615
Myanmar,MMR,2022-03-12,6.698176
Myanmar,MMR,2022-03-13,6.4000487
Myanmar,MMR,2022-03-14,6.031901
Myanmar,MMR,2022-03-15,5.5776095
Myanmar,MMR,2022-03-16,5.11025
Myanmar,MMR,2022-03-17,4.502094
Myanmar,MMR,2022-03-18,4.024156
Myanmar,MMR,2022-03-19,3.9039934
Myanmar,MMR,2022-03-20,3.699823
Myanmar,MMR,2022-03-21,3.4831755
Myanmar,MMR,2022-03-22,3.3252118
Myanmar,MMR,2022-03-23,3.208008
Myanmar,MMR,2022-03-24,3.1082642
Myanmar,MMR,2022-03-25,2.9891953
Myanmar,MMR,2022-03-26,2.7465203
Myanmar,MMR,2022-03-27,2.5162523
Myanmar,MMR,2022-03-28,2.3309598
Myanmar,MMR,2022-03-29,2.161307
Myanmar,MMR,2022-03-30,1.9958348
Myanmar,MMR,2022-03-31,1.8257805
Myanmar,MMR,2022-04-01,1.6826513
Myanmar,MMR,2022-04-02,1.5660458
Myanmar,MMR,2022-04-03,1.4727043
Myanmar,MMR,2022-04-04,1.3753612
Myanmar,MMR,2022-04-05,1.2566402
Myanmar,MMR,2022-04-06,1.1359848
Myanmar,MMR,2022-04-07,1.0169138
Myanmar,MMR,2022-04-08,0.9183486
Myanmar,MMR,2022-04-09,0.8136636
Myanmar,MMR,2022-04-10,0.7096814
Myanmar,MMR,2022-04-11,0.63292235
Myanmar,MMR,2022-04-12,0.592147
Myanmar,MMR,2022-04-13,0.56485075
Myanmar,MMR,2022-04-14,0.5530483
Myanmar,MMR,2022-04-15,0.5351121
Myanmar,MMR,2022-04-16,0.5245128
Myanmar,MMR,2022-04-17,0.5058311
Myanmar,MMR,2022-04-18,0.48069656
Myanmar,MMR,2022-04-19,0.46288878
Myanmar,MMR,2022-04-20,0.43727106
Myanmar,MMR,2022-04-21,0.411036
Myanmar,MMR,2022-04-22,0.38375366
Myanmar,MMR,2022-04-23,0.35660467
Myanmar,MMR,2022-04-24,0.33684868
Myanmar,MMR,2022-04-25,0.31715998
Myanmar,MMR,2022-04-26,0.2827337
Myanmar,MMR,2022-04-27,0.25820112
Myanmar,MMR,2022-04-28,0.23999548
Myanmar,MMR,2022-04-29,0.23044382
Myanmar,MMR,2022-04-30,0.23049952
Myanmar,MMR,2022-05-01,0.23109452
Myanmar,MMR,2022-05-02,0.2321092
Myanmar,MMR,2022-05-03,0.23950574
Myanmar,MMR,2022-05-04,0.25223267
Myanmar,MMR,2022-05-05,0.2495303
Myanmar,MMR,2022-05-06,0.25234935
Myanmar,MMR,2022-05-07,0.25361532
Myanmar,MMR,2022-05-08,0.2501703
Myanmar,MMR,2022-05-09,0.24483784
Myanmar,MMR,2022-05-10,0.23974872
Myanmar,MMR,2022-05-11,0.22364753
Myanmar,MMR,2022-05-12,0.21641497
Myanmar,MMR,2022-05-13,0.19688843
Myanmar,MMR,2022-05-14,0.17228095
Myanmar,MMR,2022-05-15,0.15411206
Myanmar,MMR,2022-05-16,0.14294563
Myanmar,MMR,2022-05-17,0.14044231
Myanmar,MMR,2022-05-18,0.14797683
Myanmar,MMR,2022-05-19,0.16981724
Myanmar,MMR,2022-05-20,0.19442037
Myanmar,MMR,2022-05-21,0.20937867
Myanmar,MMR,2022-05-22,0.21629347
Myanmar,MMR,2022-05-23,0.21973924
Myanmar,MMR,2022-05-24,0.21167475
Myanmar,MMR,2022-05-25,0.1995842
